DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,
45290,TEXAS                    ,CHILDRESS,"1,772","1,390",975,"-3,587","-3,866",,,,,
45291,TEXAS                    ,CLAY,"2,310","2,706","1,449","-6,243","-7,372",,,,,
45292,TEXAS                    ,COCHRAN,248,463,156,"-1,461","-1,371",,,,,
45300,TEXAS                    ,COKE,723,532,180,"-2,129","-2,162",,,,,
45301,TEXAS                    ,COLEMAN,620,"1,129",849,"-5,367","-5,256",,,,,
45310,TEXAS                    ,COLLIN,"-49,660","-21,119","9,941","-113,642","-109,584",,,,,
45311,TEXAS                    ,COLLINGSWORTH,"1,204",308,230,"-1,157","-1,568",,,,,
45312,TEXAS                    ,COLORADO,"-3,905","-2,057",-902,"-8,473","-6,693",,,,,
45320,TEXAS                    ,COMAL,"13,938","14,709","10,382","-48,787","-57,248",,,,,
45321,TEXAS                    ,COMANCHE,825,112,157,"-4,666","-5,093",,,,,
45330,TEXAS                    ,CONCHO,-68,518,92,"-2,327","-1,070",,,,,
45340,TEXAS                    ,COOKE,"4,342","2,529","4,068","-16,927","-19,418",,,,,
45341,TEXAS                    ,CORYELL,"3,210","2,902","2,463","-19,171","-21,485",,,,,
45350,TEXAS                    ,COTTLE,644,320,217,"-1,490","-1,507",,,,,
45360,TEXAS                    ,CRANE,553,271,369,"-1,823","-1,126",,,,,
45361,TEXAS                    ,CROCKETT,294,115,134,-918,"-1,110",,,,,
45362,TEXAS                    ,CROSBY,834,548,245,"-3,305","-3,299",,,,,
45370,TEXAS                    ,CULBERSON,349,309,168,"-1,299","-1,121",,,,,
45380,TEXAS                    ,DALLAM,573,532,447,"-2,459","-3,468",,,,,
45390,TEXAS                    ,DALLAS,"-995,383","-581,328","-115,327","-282,524","-109,892",,,,,
45391,TEXAS                    ,DAWSON,"1,636","1,176",794,"-4,764","-5,759",,,,,
45392,TEXAS                    ,DEAF SMITH,"2,934","3,395",995,"-6,938","-6,137",,,,,
45400,TEXAS                    ,DELTA,-249,765,760,"-3,218","-3,541",,,,,
45410,TEXAS                    ,DENTON,"-9,988","5,186","21,607","-121,148","-124,929",,,,,
45420,TEXAS                    ,DEWITT,"2,941","2,163","1,038","-10,191","-11,087",,,,,
45421,TEXAS                    ,DICKENS,438,447,301,"-1,328","-1,502",,,,,
45430,TEXAS                    ,DIMMIT,"1,562","1,850","1,513","-4,339","-5,146",,,,,
45431,TEXAS                    ,DONLEY,755,728,646,"-2,787","-2,195",,,,,
45440,TEXAS                    ,DUVAL,"3,759","4,446","3,240","-8,774","-9,378",,,,,
45450,TEXAS                    ,EASTLAND,802,"1,740","1,531","-14,007","-10,872",,,,,
45451,TEXAS                    ,ECTOR,"23,707","21,752","15,290","-61,445","-62,978",,,,,
45460,TEXAS                    ,EDWARDS,"1,531",434,754,"-1,563","-1,150",,,,,
45470,TEXAS                    ,ELLIS,"-43,061","-27,851","-2,640","-42,824","-37,816",,,,,
45480,TEXAS                    ,EL PASO,"88,647","85,398","64,506","-238,353","-273,459",,,,,
45490,TEXAS                    ,ERATH,-544,"1,310","1,137","-10,214","-12,441",,,,,
45500,TEXAS                    ,FALLS,"1,337","1,384","1,057","-8,366","-8,079",,,,,
45510,TEXAS                    ,FANNIN,"4,029","3,254","3,666","-23,038","-24,712",,,,,
45511,TEXAS                    ,FAYETTE,"-3,906","-1,137",-65,"-8,534","-8,119",,,,,
45520,TEXAS                    ,FISHER,141,393,-21,"-1,906","-1,541",,,,,
45521,TEXAS                    ,FLOYD,"1,356","1,272",717,"-2,703","-2,633",,,,,
45522,TEXAS                    ,FOARD,488,332,452,"-1,072","-1,026",,,,,
45530,TEXAS                    ,FORT BEND,"-54,648","-44,281","-31,415","-93,969","-70,497",,,,,
45531,TEXAS                    ,FRANKLIN,"1,312","1,294",767,"-3,556","-4,045",,,,,
45540,TEXAS                    ,FREESTONE,-56,"1,363","1,254","-8,399","-8,140",,,,,
45541,TEXAS                    ,FRIO,"1,997","2,842","2,053","-6,745","-7,994",,,,,
45542,TEXAS                    ,GAINES,"1,468",918,669,"-4,548","-4,649",,,,,
45550,TEXAS                    ,GALVESTON,"-42,099","-33,343","-19,934","-63,181","-23,770",,,,,
45551,TEXAS                    ,GARZA,827,747,505,"-2,895","-2,083",,,,,
45552,TEXAS                    ,GILLESPIE,"1,705","2,454","1,532","-10,797","-10,274",,,,,
45560,TEXAS                    ,GLASSCOCK,52,58,9,-49,-62,,,,,
45561,TEXAS                    ,GOLIAD,890,-256,802,"-4,030","-4,004",,,,,
45562,TEXAS                    ,GONZALES,-220,"2,635","2,440","-8,705","-10,791",,,,,
45563,TEXAS                    ,GRAY,"5,909","4,266","2,715","-13,361","-15,118",,,,,
45564,TEXAS                    ,GRAYSON,"21,947","16,415","18,163","-105,692","-114,575",,,,,
45570,TEXAS                    ,GREGG,"23,293","19,227","16,471","-95,267","-101,230",,,,,
45580,TEXAS                    ,GRIMES,501,-109,"1,125","-13,426","-13,380",,,,,
45581,TEXAS                    ,GUADALUPE,"17,600","14,872","14,796","-54,686","-62,036",,,,,
45582,TEXAS                    ,HALE,"5,367","3,676","2,793","-13,050","-15,527",,,,,
45583,TEXAS                    ,HALL,558,456,265,"-2,129","-1,908",,,,,
45590,TEXAS                    ,HAMILTON,74,-29,527,"-3,790","-4,810",,,,,
45591,TEXAS                    ,HANSFORD,509,195,-213,"-1,420","-1,327",,,,,
45592,TEXAS                    ,HARDEMAN,813,932,568,"-2,525","-2,495",,,,,
45600,TEXAS                    ,HARDIN,-925,"-4,177","-10,485","-44,761","-43,951",,,,,
45610,TEXAS                    ,HARRIS,"-1,115,517","-860,048","-739,305","-1,136,494","-593,848",,,,,
45620,TEXAS                    ,HARRISON,"7,915","5,177","4,667","-37,146","-41,240",,,,,
45621,TEXAS                    ,HARTLEY,88,28,41,-64,-249,,,,,
45630,TEXAS                    ,HASKELL,"1,099","1,157",571,"-3,336","-2,559",,,,,
45631,TEXAS                    ,HAYS,"-19,070","-6,533","11,013","-35,812","-32,296",,,,,
45632,TEXAS                    ,HEMPHILL,196,357,271,-823,-731,,,,,
45640,TEXAS                    ,HENDERSON,"8,416","9,052","7,788","-41,021","-44,269",,,,,
45650,TEXAS                    ,HIDALGO,"200,866","159,275","125,359","-375,200","-421,169",,,,,
45651,TEXAS                    ,HILL,-569,213,"1,024","-18,867","-18,486",,,,,
45652,TEXAS                    ,HOCKLEY,"3,089","3,590","1,341","-7,776","-9,240",,,,,
45653,TEXAS                    ,HOOD,"-5,291","-1,796","2,268","-20,630","-19,798",,,,,
45654,TEXAS                    ,HOPKINS,749,"3,667","3,738","-19,782","-19,935",,,,,
45660,TEXAS                    ,HOUSTON,"1,674","1,430","1,085","-16,015","-15,963",,,,,
45661,TEXAS                    ,HOWARD,"8,054","8,087","7,675","-20,368","-21,686",,,,,
45662,TEXAS                    ,HUDSPETH,125,135,313,-616,-520,,,,,
45670,TEXAS                    ,HUNT,"-11,266","-2,757","9,293","-58,102","-58,019",,,,,
45671,TEXAS                    ,HUTCHINSON,"5,278","5,951","3,653","-13,038","-14,620",,,,,
45672,TEXAS                    ,IRION,357,402,114,-502,"-1,023",,,,,
45680,TEXAS                    ,JACK,932,"1,177",837,"-3,673","-4,257",,,,,
45681,TEXAS                    ,JACKSON,"1,967","2,017",626,"-6,823","-5,607",,,,,
45690,TEXAS                    ,JASPER,-334,"-2,104","-4,088","-38,814","-30,760",,,,,
45691,TEXAS                    ,JEFF DAVIS,364,164,252,-671,-487,,,,,
45700,TEXAS                    ,JEFFERSON,"-6,148","-28,531","-55,042","-265,649","-254,281",,,,,
45710,TEXAS                    ,JIM HOGG,"1,096",972,834,"-3,596","-3,322",,,,,
45711,TEXAS                    ,JIM WELLS,"14,138","14,208","8,565","-35,097","-39,814",,,,,
45720,TEXAS                    ,JOHNSON,"-19,666","-8,670","6,026","-57,609","-55,629",,,,,
45721,TEXAS                    ,JONES,"2,690","2,528","1,464","-7,782","-9,173",,,,,
45722,TEXAS                    ,KARNES,"3,095","2,681","2,081","-9,689","-9,769",,,,,
45730,TEXAS                    ,KAUFMAN,"-35,676","-16,548","2,909","-40,682","-36,208",,,,,
45731,TEXAS                    ,KENDALL,"4,640","5,341","3,399","-12,655","-15,837",,,,,
45732,TEXAS                    ,KENEDY,92,35,26,-57,-87,,,,,
45733,TEXAS                    ,KENT,61,57,55,-284,-290,,,,,
45734,TEXAS                    ,KERR,"11,561","10,545","8,093","-33,934","-38,258",,,,,
45740,TEXAS                    ,KIMBLE,817,303,166,"-2,338","-2,555",,,,,
45741,TEXAS                    ,KING,-118,70,14,-102,-108,,,,,
45742,TEXAS                    ,KINNEY,458,528,500,"-2,567","-2,514",,,,,
45743,TEXAS                    ,KLEBERG,"4,856","4,432","3,763","-15,218","-16,304",,,,,
45744,TEXAS                    ,KNOX,428,468,609,"-2,004","-1,578",,,,,
45750,TEXAS                    ,LAMAR,"14,045","10,341","8,792","-46,588","-57,935",,,,,
45751,TEXAS                    ,LAMB,"1,891","1,868","1,219","-5,704","-5,796",,,,,
45752,TEXAS                    ,LAMPASAS,879,"1,466","1,343","-8,910","-9,487",,,,,
45753,TEXAS                    ,LA SALLE,893,854,608,"-1,899","-2,454",,,,,
45754,TEXAS                    ,LAVACA,"1,852","2,467",842,"-12,375","-11,956",,,,,
45755,TEXAS                    ,LEE,"-2,128","-1,018",977,"-4,835","-4,680",,,,,
45756,TEXAS                    ,LEON,"1,302","1,464","1,637","-14,259","-11,743",,,,,
45757,TEXAS                    ,LIBERTY,"-29,771","-19,689","-17,571","-52,099","-36,520",,,,,
45758,TEXAS                    ,LIMESTONE,"2,444","3,055","1,410","-15,787","-17,128",,,,,
45759,TEXAS                    ,LIPSCOMB,479,288,270,-744,-834,,,,,
45760,TEXAS                    ,LIVE OAK,692,890,810,"-3,166","-4,294",,,,,
45761,TEXAS                    ,LLANO,"-1,198",-482,"2,422","-7,826","-8,332",,,,,
45762,TEXAS                    ,LOVING,0,1,10,0,0,,,,,
45770,TEXAS                    ,LUBBOCK,"50,257","41,483","25,919","-138,037","-139,995",,,,,
45771,TEXAS                    ,LYNN,666,482,258,"-2,770","-2,230",,,,,
45772,TEXAS                    ,MCCULLOCH,"1,564",653,714,"-6,049","-4,201",,,,,
45780,TEXAS                    ,MCLENNAN,"17,278","17,930","15,877","-104,624","-117,022",,,,,
45781,TEXAS                    ,MCMULLEN,118,96,113,-462,-219,,,,,
45782,TEXAS                    ,MADISON,633,-272,-275,"-5,705","-5,780",,,,,
45783,TEXAS                    ,MARION,"3,607","4,010","1,375","-8,070","-9,216",,,,,
45784,TEXAS                    ,MARTIN,726,811,510,"-1,666","-2,039",,,,,
45785,TEXAS                    ,MASON,214,429,894,"-1,471","-1,544",,,,,
45790,TEXAS                    ,MATAGORDA,"-3,054",-770,-368,"-18,470","-16,898",,,,,
45791,TEXAS                    ,MAVERICK,"7,477","6,109","5,602","-23,017","-25,226",,,,,
45792,TEXAS                    ,MEDINA,"7,445","5,634","6,520","-20,450","-22,331",,,,,
45793,TEXAS                    ,MENARD,220,112,-59,-665,-774,,,,,
45794,TEXAS                    ,MIDLAND,"13,906","12,438","7,438","-40,205","-43,955",,,,,
45795,TEXAS                    ,MILAM,241,18,"1,231","-10,299","-9,704",,,,,
45796,TEXAS                    ,MILLS,495,359,204,"-1,831","-1,804",,,,,
45797,TEXAS                    ,MITCHELL,534,678,372,"-2,942","-3,660",,,,,
45800,TEXAS                    ,MONTAGUE,"2,254","3,146","2,528","-14,573","-14,726",,,,,
45801,TEXAS                    ,MONTGOMERY,"-59,478","-44,359","-33,715","-166,252","-134,761",,,,,
45802,TEXAS                    ,MOORE,"2,759","1,580","1,105","-6,609","-5,969",,,,,
45803,TEXAS                    ,MORRIS,"2,507","2,178","1,988","-10,942","-10,690",,,,,
45804,TEXAS                    ,MOTLEY,167,155,227,"-1,028",-463,,,,,
45810,TEXAS                    ,NACOGDOCHES,"13,401","10,479","8,004","-49,767","-50,910",,,,,
45820,TEXAS                    ,NAVARRO,"-4,278","-2,328",731,"-33,517","-31,335",,,,,
45821,TEXAS                    ,NEWTON,254,242,"-2,578","-16,323","-12,511",,,,,
45822,TEXAS                    ,NOLAN,"1,238","1,726",560,"-8,366","-8,558",,,,,
45830,TEXAS                    ,NUECES,"56,877","48,376","36,769","-161,040","-178,680",,,,,
45831,TEXAS                    ,OCHILTREE,538,542,496,"-1,882","-2,127",,,,,
45832,TEXAS                    ,OLDHAM,332,139,237,"-1,013",-603,,,,,
45840,TEXAS                    ,ORANGE,-545,"-4,829","-13,955","-89,765","-82,136",,,,,
45841,TEXAS                    ,PALO PINTO,"1,760","8,049","7,349","-26,687","-19,805",,,,,
45842,TEXAS                    ,PANOLA,"3,887","2,178","1,696","-16,261","-14,778",,,,,
45843,TEXAS                    ,PARKER,"-11,722","-2,451","5,479","-36,875","-35,993",,,,,
45844,TEXAS                    ,PARMER,812,885,447,"-1,821","-2,063",,,,,
45845,TEXAS                    ,PECOS,"1,982","1,491",942,"-3,843","-4,043",,,,,
45850,TEXAS                    ,POLK,"4,300","4,198",165,"-48,994","-42,522",,,,,
45860,TEXAS                    ,POTTER,"42,229","37,365","25,173","-104,184","-114,298",,,,,
45861,TEXAS                    ,PRESIDIO,940,"1,334",498,"-1,934","-2,665",,,,,
45870,TEXAS                    ,RAINS,-985,909,"1,088","-6,334","-5,488",,,,,
45871,TEXAS                    ,RANDALL,"4,664","3,942","3,489","-12,096","-11,714",,,,,
45872,TEXAS                    ,REAGAN,-149,153,109,"-1,375",-901,,,,,
45873,TEXAS                    ,REAL,691,608,182,"-2,183","-2,624",,,,,
45874,TEXAS                    ,RED RIVER,"3,293","3,200","4,485","-15,791","-15,730",,,,,
45875,TEXAS                    ,REEVES,"1,651","2,580","1,378","-4,592","-4,526",,,,,
45876,TEXAS                    ,REFUGIO,824,"1,059",704,"-3,896","-5,505",,,,,
45877,TEXAS                    ,ROBERTS,14,69,3,-43,-33,,,,,
45878,TEXAS                    ,ROBERTSON,"1,192",949,197,"-9,418","-9,940",,,,,
45879,TEXAS                    ,ROCKWALL,"-15,929","-7,823",-183,"-11,788","-9,257",,,,,
45880,TEXAS                    ,RUNNELS,"2,590",754,"1,057","-6,560","-6,014",,,,,
45881,TEXAS                    ,RUSK,"6,547","7,054","3,901","-25,661","-26,038",,,,,
45882,TEXAS                    ,SABINE,"2,615","2,123",979,"-16,388","-13,075",,,,,
45883,TEXAS                    ,SAN AUGUSTINE,"2,162","1,905","1,311","-8,342","-8,379",,,,,
45884,TEXAS                    ,SAN JACINTO,"-3,615","-2,691","-1,543","-16,882","-15,409",,,,,
45885,TEXAS                    ,SAN PATRICIO,"14,525","13,774","11,794","-36,639","-39,081",,,,,
45886,TEXAS                    ,SAN SABA,-315,-110,175,"-2,050","-1,503",,,,,
45887,TEXAS                    ,SCHLEICHER,383,302,367,"-1,029","-1,375",,,,,
45888,TEXAS                    ,SCURRY,"1,970","1,318",573,"-6,926","-7,209",,,,,
45889,TEXAS                    ,SHACKELFORD,59,-75,228,-555,-680,,,,,
45890,TEXAS                    ,SHELBY,"4,966","5,117","2,928","-20,530","-21,907",,,,,
45891,TEXAS                    ,SHERMAN,283,149,164,-870,"-1,188",,,,,
45892,TEXAS                    ,SMITH,"36,090","38,276","28,021","-123,152","-129,590",,,,,
45893,TEXAS                    ,SOMERVELL,73,-21,364,"-2,140","-2,054",,,,,
45900,TEXAS                    ,STARR,"20,533","17,694","14,151","-37,885","-44,367",,,,,
45901,TEXAS                    ,STEPHENS,"1,250",262,925,"-6,047","-5,726",,,,,
45902,TEXAS                    ,STERLING,162,117,91,-479,-544,,,,,
45903,TEXAS                    ,STONEWALL,-30,621,28,-411,-829,,,,,
45904,TEXAS                    ,SUTTON,285,263,85,"-1,490","-1,059",,,,,
45905,TEXAS                    ,SWISHER,"1,357",463,918,"-3,991","-2,935",,,,,
45910,TEXAS                    ,TARRANT,"-351,715","-183,596","5,708","-313,333","-282,236",,,,,
45911,TEXAS                    ,TAYLOR,"21,985","19,034","12,261","-76,465","-83,083",,,,,
45912,TEXAS                    ,TERRELL,-26,22,109,-222,-310,,,,,
45913,TEXAS                    ,TERRY,"2,534","1,959","1,052","-6,717","-6,023",,,,,
45920,TEXAS                    ,THROCKMORTON,339,3,103,"-1,030",-833,,,,,
45921,TEXAS                    ,TITUS,"5,087","3,867","3,161","-16,612","-16,847",,,,,
45930,TEXAS                    ,TOM GREEN,"17,492","14,080","10,892","-65,820","-69,640",,,,,
45940,TEXAS                    ,TRAVIS,"-339,105","-151,031","55,839","-64,845","-29,852",,,,,
45941,TEXAS                    ,TRINITY,600,"1,285",-584,"-16,646","-15,050",,,,,
45942,TEXAS                    ,TYLER,-416,-916,"-2,690","-20,369","-19,845",,,,,
45943,TEXAS                    ,UPSHUR,"7,911","5,213","5,455","-27,154","-28,615",,,,,
45944,TEXAS                    ,UPTON,417,872,171,"-1,109","-1,583",,,,,
45945,TEXAS                    ,UVALDE,"3,845","4,131","2,555","-13,324","-15,300",,,,,
45946,TEXAS                    ,VAL VERDE,"4,134","4,013","3,529","-12,007","-13,199",,,,,
45947,TEXAS                    ,VAN ZANDT,"-5,158",959,"5,302","-28,533","-28,018",,,,,
45948,TEXAS                    ,VICTORIA,"18,622","15,152","8,353","-59,017","-65,267",,,,,
45949,TEXAS                    ,WALKER,"-2,115",-355,"-1,548","-24,647","-25,498",,,,,
45950,TEXAS                    ,WALLER,"-11,759","-7,408","-4,894","-14,131","-9,747",,,,,
45951,TEXAS                    ,WARD,"2,004","2,180","1,830","-3,976","-4,679",,,,,
45952,TEXAS                    ,WASHINGTON,"1,139",68,363,"-18,532","-19,299",,,,,
45953,TEXAS                    ,WEBB,"28,818","25,277","18,579","-78,943","-92,884",,,,,
45954,TEXAS                    ,WHARTON,"-1,140","-1,168","-2,808","-24,388","-19,010",,,,,
45955,TEXAS                    ,WHEELER,"1,101",652,929,"-2,637","-2,194",,,,,
45960,TEXAS                    ,WICHITA,"49,231","42,542","41,755","-137,677","-137,031",,,,,
45961,TEXAS                    ,WILBARGER,"4,497","6,369","5,543","-17,482","-14,667",,,,,
45962,TEXAS                    ,WILLACY,"8,848","7,608","5,342","-15,389","-20,541",,,,,
45970,TEXAS                    ,WILLIAMSON,"-47,034","-17,003","25,742","-65,961","-69,354",,,,,
45971,TEXAS                    ,WILSON,"5,242","6,639","3,751","-16,113","-19,645",,,,,
45972,TEXAS                    ,WINKLER,"1,389","1,184",930,"-2,664","-3,066",,,,,
45973,TEXAS                    ,WISE,"-4,489","-1,922","1,758","-20,782","-21,864",,,,,
45974,TEXAS                    ,WOOD,"7,554","5,806","6,472","-29,405","-28,628",,,,,
45980,TEXAS                    ,YOAKUM,313,381,512,"-1,718","-1,826",,,,,
45981,TEXAS                    ,YOUNG,"6,147","4,734","4,245","-16,575","-15,931",,,,,
45982,TEXAS                    ,ZAPATA,"2,546","2,545","1,271","-6,068","-6,508",,,,,
45983,TEXAS                    ,ZAVALA,"2,357","2,043","1,895","-5,967","-7,525",,,,,
46000,UTAH                     ,BEAVER,731,914,869,"-1,037","-1,365",,,,,
46010,UTAH                     ,BOX ELDER,"3,685","3,856","3,698","-6,847","-9,939",,,,,
46020,UTAH                     ,CACHE,"7,296","7,791","6,120","-11,804","-13,880",,,,,
46030,UTAH                     ,CARBON,"5,015","5,076","3,802","-9,008","-11,628",,,,,
46040,UTAH                     ,DAGGETT,262,291,65,-74,-352,,,,,
46050,UTAH                     ,DAVIS,"15,383","14,947","14,977","-28,620","-34,411",,,,,
46060,UTAH                     ,DUCHESNE,"2,565","2,490","2,016","-3,722","-4,345",,,,,
46070,UTAH                     ,EMERY,"1,526",886,"1,365","-2,408","-2,605",,,,,
46080,UTAH                     ,GARFIELD,631,501,656,-769,-803,,,,,
46090,UTAH                     ,GRAND,377,412,858,-424,-578,,,,,
46100,UTAH                     ,IRON,"4,932","5,861","5,228","-8,139","-10,369",,,,,
46110,UTAH                     ,JUAB,"1,224","1,228","1,248","-2,100","-2,466",,,,,
46120,UTAH                     ,KANE,"1,155",728,904,-823,"-2,194",,,,,
46130,UTAH                     ,MILLARD,624,"1,031",998,"-2,302","-2,760",,,,,
46140,UTAH                     ,MORGAN,515,492,295,-580,-672,,,,,
46150,UTAH                     ,PIUTE,204,168,140,-263,-411,,,,,
46160,UTAH                     ,RICH,550,173,258,-204,-480,,,,,
46170,UTAH                     ,SALT LAKE,"81,928","77,992","69,647","-127,625","-155,610",,,,,
46180,UTAH                     ,SAN JUAN,440,564,861,-781,-688,,,,,
46190,UTAH                     ,SANPETE,"2,219","3,083","2,109","-4,290","-5,692",,,,,
46200,UTAH                     ,SEVIER,"2,810","2,285","2,850","-3,639","-4,759",,,,,
46210,UTAH                     ,SUMMIT,894,918,937,"-1,998","-2,119",,,,,
46220,UTAH                     ,TOOELE,"5,283","5,961","4,701","-9,189","-12,253",,,,,
46230,UTAH                     ,UINTAH,"2,628","2,410","2,007","-3,335","-3,551",,,,,
46240,UTAH                     ,UTAH,"31,658","30,082","29,862","-54,462","-68,505",,,,,
46250,UTAH                     ,WASATCH,"2,218","3,056","2,820","-5,077","-6,952",,,,,
46260,UTAH                     ,WASHINGTON,"13,464","13,434","14,397","-24,448","-32,419",,,,,
46270,UTAH                     ,WAYNE,188,241,150,-196,-474,,,,,
46280,UTAH                     ,WEBER,"25,071","23,963","21,639","-42,153","-53,427",,,,,
47000,VERMONT                  ,ADDISON,"9,198","9,077","7,955","5,256","1,753",,,,,
47010,VERMONT                  ,BENNINGTON,"16,396","15,582","13,971","8,955","2,802",,,,,
47020,VERMONT                  ,CALEDONIA,"4,885","6,065","7,690","7,916","2,809",,,,,
47030,VERMONT                  ,CHITTENDEN,"42,241","37,292","33,210","22,334","10,042",,,,,
47040,VERMONT                  ,ESSEX,986,"1,967","2,594","2,195","1,099",,,,,
47050,VERMONT                  ,FRANKLIN,"16,411","15,063","14,025","10,483","4,935",,,,,
47060,VERMONT                  ,GRAND ISLE,"1,699","1,993","1,788","1,221",617,,,,,
47070,VERMONT                  ,LAMOILLE,"10,044","9,868","10,912","8,084","3,702",,,,,
47080,VERMONT                  ,ORANGE,"3,112","4,950","7,489","7,372","3,011",,,,,
47090,VERMONT                  ,ORLEANS,"6,345","7,124","7,617","7,473","3,540",,,,,
47100,VERMONT                  ,RUTLAND,"28,391","26,540","26,257","20,342","8,957",,,,,
47110,VERMONT                  ,WASHINGTON,"17,318","17,680","17,036","12,113","6,024",,,,,
47120,VERMONT                  ,WINDHAM,"11,699","13,862","13,928","12,482","5,503",,,,,
47130,VERMONT                  ,WINDSOR,"9,070","11,056","16,497","16,341","7,833",,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,,,,,
49000,VIRGINIA                 ,ACCOMACK,"26,920","21,635","19,160","11,724","5,842",,,,,
49010,VIRGINIA                 ,ALBEMARLE,"14,485","12,145","12,827","3,416",732,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-17,922","-9,731","-2,869","-9,737","-10,890",,,,,
49020,VIRGINIA                 ,ALLEGHANY,953,"1,175","1,180",341,51,,,,,
49030,VIRGINIA                 ,AMELIA,"5,890","5,792","5,857","1,786",550,,,,,
49040,VIRGINIA                 ,AMHERST,"19,746","19,033","18,641","4,142","1,200",,,,,
49050,VIRGINIA                 ,APPOMATTOX,"7,595","6,720","5,978","1,780",425,,,,,
49060,VIRGINIA                 ,ARLINGTON,"-19,723","-12,342","-4,255","-5,336","-13,202",,,,,
49070,VIRGINIA                 ,AUGUSTA,"21,144","18,183","17,795","5,587","1,606",,,,,
49080,VIRGINIA                 ,BATH,"1,834","2,588","2,426",173,-5,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"7,351","7,820","8,827","2,279",745,,,,,
49090,VIRGINIA                 ,BEDFORD,"30,624","27,501","24,104","5,666","1,098",,,,,
49100,VIRGINIA                 ,BLAND,"4,180","4,150","3,019","-1,799","-2,371",,,,,
49110,VIRGINIA                 ,BOTETOURT,"10,889","10,922","9,070","2,012",337,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"7,005","6,675","4,842","-22,595","-24,435",,,,,
49120,VIRGINIA                 ,BRUNSWICK,"9,225","7,718","7,621","1,375",9,,,,,
49130,VIRGINIA                 ,BUCHANAN,"23,311","20,158","17,355","-11,522","-15,573",,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"4,640","4,516","4,149","1,234",269,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"3,596","4,605","3,485","1,137",324,,,,,
49150,VIRGINIA                 ,CAMPBELL,"27,478","27,143","25,728","6,456","1,646",,,,,
49160,VIRGINIA                 ,CAROLINE,"10,592","10,952","10,889","3,046",725,,,,,
49170,VIRGINIA                 ,CARROLL,"13,035","11,723","9,704","-1,498","-3,552",,,,,
49180,VIRGINIA                 ,CHARLES CITY,"3,830","3,234","4,073","1,099",367,,,,,
49190,VIRGINIA                 ,CHARLOTTE,"8,042","7,731","6,780","1,955",497,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"23,875","25,049","23,570","7,034","2,183",,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"75,865","71,986","68,121","17,404","4,241",,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"76,964","72,501","65,489","18,650","5,472",,,,,
49210,VIRGINIA                 ,CLARKE,"3,418","2,747","2,656",764,70,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"10,553","10,736","11,677","2,627",888,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"10,858","10,320","10,236","-2,602","-4,390",,,,,
49220,VIRGINIA                 ,CRAIG,"3,277","2,449","2,268",580,118,,,,,
49230,VIRGINIA                 ,CULPEPER,"14,151","14,214","14,494","4,103","1,161",,,,,
49240,VIRGINIA                 ,CUMBERLAND,"2,910","3,029","2,759",962,332,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"50,774","45,325","42,842","5,464","-3,269",,,,,
49250,VIRGINIA                 ,DICKENSON,"15,688","13,434","11,099","-9,103","-12,499",,,,,
49260,VIRGINIA                 ,DINWIDDIE,"13,399","10,939","11,032","3,052",899,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"5,985","5,192","4,897","1,099",5,,,,,
49280,VIRGINIA                 ,ESSEX,"6,827","6,366","6,268","1,940",643,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-13,248","-7,464","-2,217","-4,087","-6,976",,,,,
49290,VIRGINIA                 ,FAIRFAX,"-68,491","-40,220","-15,411","-25,218","-51,434",,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-2,054","-1,282",-169,-485,-987,,,,,
49300,VIRGINIA                 ,FAUQUIER,"10,420","12,020","12,065","2,981",-324,,,,,
49310,VIRGINIA                 ,FLOYD,"6,434","6,156","5,190",790,168,,,,,
49320,VIRGINIA                 ,FLUVANNA,"6,014","6,671","6,909","1,654",649,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"8,136","8,813","7,783","2,313",360,,,,,
49330,VIRGINIA                 ,FRANKLIN,"24,954","22,965","21,993","4,870","1,576",,,,,
49340,VIRGINIA                 ,FREDERICK,"17,123","18,440","14,946","3,672",611,,,,,
