AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
45653,TEXAS                    ,HOOD,"2,661",-628,"8,168","36,689","34,882","5,293",700,"18,543","65,376","70,894",,,,,,
45654,TEXAS                    ,HOPKINS,"1,411","1,757","11,064","26,636","21,356",719,"8,456","40,418","116,427","85,597",,,,,,
45660,TEXAS                    ,HOUSTON,"2,359","2,124","8,695","19,841","15,092","2,023","2,872","29,517","66,832","53,258",,,,,,
45661,TEXAS                    ,HOWARD,"4,762","2,654","17,083","29,761","23,581","21,572","14,810","54,769","118,936","73,771",,,,,,
45662,TEXAS                    ,HUDSPETH,"-1,380","-3,804",-506,"1,307",158,"-1,939","-1,751","-2,011",-171,543,,,,,,
45670,TEXAS                    ,HUNT,"-78,544","-17,925","-31,046","5,121",507,"-248,458","-60,468","-115,690","12,968","2,641",,,,,,
45671,TEXAS                    ,HUTCHINSON,991,672,"1,216","14,543","11,164",938,"-2,517","14,410","40,067","25,820",,,,,,
45672,TEXAS                    ,IRION,-697,-157,-542,"1,729",-257,-420,"-2,175","-1,360","3,438",-417,,,,,,
45680,TEXAS                    ,JACK,935,343,"2,520","11,447","6,441","4,676","1,787","11,060","37,435","23,098",,,,,,
45681,TEXAS                    ,JACKSON,"4,874","2,762","10,414","14,298","11,144","7,867","15,341","34,296","47,777","26,350",,,,,,
45690,TEXAS                    ,JASPER,"1,838","2,053","7,803","27,770","19,444","11,739","7,193","48,104","124,316","98,482",,,,,,
45691,TEXAS                    ,JEFF DAVIS,-685,74,-150,"1,664",516,-239,82,286,198,"1,536",,,,,,
45700,TEXAS                    ,JEFFERSON,"-41,413","16,138","62,626","133,453","48,444","-105,982","39,203","201,940","447,303","168,774",,,,,,
45710,TEXAS                    ,JIM HOGG,204,352,"1,625","2,991","2,566","2,111","-2,546","8,805","21,066","19,273",,,,,,
45711,TEXAS                    ,JIM WELLS,"4,217","3,435","10,317","21,744","10,891","24,522","14,917","63,064","163,017","123,902",,,,,,
45720,TEXAS                    ,JOHNSON,"-13,961","-62,703","-79,215","22,958","31,398","-25,906","-87,945","-127,167","43,889","59,315",,,,,,
45721,TEXAS                    ,JONES,"10,717","11,013","9,490","23,942","14,969","11,302","8,145","13,760","31,397","25,755",,,,,,
45722,TEXAS                    ,KARNES,"1,034","1,870","5,431","10,840","4,203","1,339","2,932","7,959","10,850","9,199",,,,,,
45730,TEXAS                    ,KAUFMAN,"-57,120","-14,995","-19,901","30,506","15,524","-257,627","-55,231","-88,984","87,060","47,823",,,,,,
45731,TEXAS                    ,KENDALL,"11,493","11,382","10,859","10,827",-995,"20,137","15,803","18,450","19,998","-4,339",,,,,,
45732,TEXAS                    ,KENEDY,65,0,141,130,805,148,137,102,250,752,,,,,,
45733,TEXAS                    ,KENT,293,24,"1,015",923,484,"1,610",333,588,"1,042","1,175",,,,,,
45734,TEXAS                    ,KERR,"8,566","3,263","13,501","39,501","26,677","8,111","3,895","22,157","66,659","45,327",,,,,,
45740,TEXAS                    ,KIMBLE,409,265,"2,025","3,876","2,980",674,644,"2,590","8,557","7,836",,,,,,
45741,TEXAS                    ,KING,17,0,0,71,21,4,18,116,204,151,,,,,,
45742,TEXAS                    ,KINNEY,529,635,"1,884","2,496",631,241,92,"2,515","4,225","3,182",,,,,,
45743,TEXAS                    ,KLEBERG,"2,831","1,746","7,822","16,210","11,750","11,767","4,575","34,047","87,239","57,770",,,,,,
45744,TEXAS                    ,KNOX,"1,284",530,"1,213","3,016","2,569","1,624","3,841","4,880","8,509","5,635",,,,,,
45750,TEXAS                    ,LAMAR,"4,824","4,715","19,688","47,172","32,708","19,697","21,521","95,812","227,389","149,050",,,,,,
45751,TEXAS                    ,LAMB,"3,163","1,302","4,730","15,532","9,483","3,820","1,307","11,050","24,176","22,007",,,,,,
45752,TEXAS                    ,LAMPASAS,"11,107","37,007","22,286","36,534","25,403","25,013","57,967","30,583","62,413","61,248",,,,,,
45753,TEXAS                    ,LA SALLE,736,-3,"-1,155","1,922","1,601",33,492,702,"6,426","4,777",,,,,,
45754,TEXAS                    ,LAVACA,"4,490","5,469","11,115","26,864","16,530","5,790","5,809","21,600","42,568","29,428",,,,,,
45755,TEXAS                    ,LEE,"4,721","2,034","6,259","10,305","9,055","7,635","4,064","12,985","35,787","28,798",,,,,,
45756,TEXAS                    ,LEON,"3,193","1,452","7,363","21,583","12,080","6,065","3,810","16,347","45,926","28,840",,,,,,
45757,TEXAS                    ,LIBERTY,"-14,253","3,808","25,931","25,630","27,550","-35,855","10,010","89,188","88,626","95,622",,,,,,
45758,TEXAS                    ,LIMESTONE,"2,332","2,055","6,031","18,776","13,371","2,784","2,170","17,898","45,508","33,467",,,,,,
45759,TEXAS                    ,LIPSCOMB,83,-362,666,775,"2,553","1,377",455,502,"1,426","1,000",,,,,,
45760,TEXAS                    ,LIVE OAK,290,733,"2,168","5,283","4,945","2,254","1,569","3,359","13,398","13,699",,,,,,
45761,TEXAS                    ,LLANO,"5,409","2,041","12,213","28,996","20,049","8,849","4,411","20,312","52,686","42,233",,,,,,
45762,TEXAS                    ,LOVING,0,-48,0,0,286,0,0,0,0,93,,,,,,
45770,TEXAS                    ,LUBBOCK,"274,441","200,989","191,828","159,672","52,010","781,320","518,544","483,862","466,585","129,309",,,,,,
45771,TEXAS                    ,LYNN,"2,683","1,553","1,958","8,455","5,925","6,285","4,470","8,360","18,801","13,701",,,,,,
45772,TEXAS                    ,MCCULLOCH,"2,005",966,"5,443","8,962","6,211","4,403","2,030","13,029","29,276","21,871",,,,,,
45780,TEXAS                    ,MCLENNAN,"-87,170","-13,448","-73,773","60,543","50,004","-178,843","-36,543","-173,383","199,169","146,856",,,,,,
45781,TEXAS                    ,MCMULLEN,291,191,570,145,371,225,113,"1,180",398,140,,,,,,
45782,TEXAS                    ,MADISON,503,868,"4,320","5,854","6,256","2,654","3,348","15,448","34,989","21,419",,,,,,
45783,TEXAS                    ,MARION,172,"1,232","5,369","12,722","9,698","4,235",833,"17,701","45,630","29,381",,,,,,
45784,TEXAS                    ,MARTIN,-201,"1,355","1,640","4,515","2,565","10,928","12,651","26,371","33,469","44,620",,,,,,
45785,TEXAS                    ,MASON,"1,137",350,"3,046","4,547","3,915","3,449",521,"6,313","12,998","10,784",,,,,,
45790,TEXAS                    ,MATAGORDA,"3,792","3,473","15,294","32,204","19,089","5,942","10,499","46,117","100,870","77,825",,,,,,
45791,TEXAS                    ,MAVERICK,"4,685","2,020","17,333","32,681","25,407","15,709","10,386","50,726","113,718","76,124",,,,,,
45792,TEXAS                    ,MEDINA,"12,446","9,656","9,719","11,200","-4,197","25,930","21,838","18,383","25,874","-7,970",,,,,,
45793,TEXAS                    ,MENARD,287,319,895,"2,282","1,252","1,871",813,"4,258","9,947","7,060",,,,,,
45794,TEXAS                    ,MIDLAND,"210,303","118,674","218,899","344,694","288,673","762,622","420,115","925,454","1,222,477","916,113",,,,,,
45795,TEXAS                    ,MILAM,"9,514","5,516","9,040","20,504","17,733","10,076","15,055","25,849","71,167","63,184",,,,,,
45796,TEXAS                    ,MILLS,359,"1,024","2,575","4,764","6,439","1,289",726,"2,870","9,331","9,005",,,,,,
45797,TEXAS                    ,MITCHELL,"1,619",892,"3,023","6,737","4,532","1,256",547,"5,998","18,632","10,043",,,,,,
45800,TEXAS                    ,MONTAGUE,"2,429","5,770","4,246","15,246","10,265","4,486","3,512","14,949","39,804","32,189",,,,,,
45801,TEXAS                    ,MONTGOMERY,"-44,518","14,447","125,441","137,625","151,579","-68,361","21,076","213,861","270,398","287,977",,,,,,
45802,TEXAS                    ,MOORE,323,-829,"2,858","15,305","7,720",42,-658,"6,403","29,294","18,808",,,,,,
45803,TEXAS                    ,MORRIS,156,766,"5,356","13,257","10,678",585,"4,884","22,767","53,152","37,803",,,,,,
45804,TEXAS                    ,MOTLEY,248,-12,"1,329","2,023","2,291",481,"1,026","2,889","5,126","3,589",,,,,,
45810,TEXAS                    ,NACOGDOCHES,"3,098","2,084","22,620","63,360","34,054","21,137","14,962","95,145","235,052","166,278",,,,,,
45820,TEXAS                    ,NAVARRO,"1,565","3,560","15,287","29,108","27,405","-18,145","5,756","43,973","109,673","84,399",,,,,,
45821,TEXAS                    ,NEWTON,439,-594,"4,772","9,951","5,924","3,618","3,730","19,344","56,664","36,511",,,,,,
45822,TEXAS                    ,NOLAN,"3,582","1,088","7,095","12,003","10,196","3,045","3,563","12,292","31,162","23,779",,,,,,
45830,TEXAS                    ,NUECES,"29,459","14,569","6,948","-52,619","17,199","75,841","16,492","24,075","-200,606","67,102",,,,,,
45831,TEXAS                    ,OCHILTREE,-85,173,582,"2,488","2,952",-980,567,"1,457","4,981","3,261",,,,,,
45832,TEXAS                    ,OLDHAM,138,158,"1,108","2,762","1,472","-1,360",-247,-379,"1,774","1,651",,,,,,
45840,TEXAS                    ,ORANGE,"-19,435","2,936","19,299","41,580","17,093","-46,391","14,711","74,890","155,948","52,646",,,,,,
45841,TEXAS                    ,PALO PINTO,"3,070","2,095","7,882","24,445","23,988","4,860","1,204","17,439","76,760","59,907",,,,,,
45842,TEXAS                    ,PANOLA,398,"2,003","12,219","24,566","19,576","8,854","4,087","38,924","106,676","63,583",,,,,,
45843,TEXAS                    ,PARKER,"-9,066","-39,391","-64,153","19,976","31,537","-16,508","-61,690","-95,681","33,092","47,684",,,,,,
45844,TEXAS                    ,PARMER,215,-19,"3,008","6,667","3,491",760,"-1,476","3,424","16,191","9,839",,,,,,
45845,TEXAS                    ,PECOS,"1,585",508,"3,069","8,835","4,494",838,-566,"15,412","28,223","17,574",,,,,,
45850,TEXAS                    ,POLK,"10,641","4,247","19,602","39,020","25,714","10,000","10,819","55,204","128,116","92,056",,,,,,
45860,TEXAS                    ,POTTER,"-426,816","-312,051","-266,421","-129,109","-81,838","-837,768","-676,622","-546,058","-241,587","-187,738",,,,,,
45861,TEXAS                    ,PRESIDIO,"-4,091",-768,"1,714","5,274","2,214","-1,381",-492,"3,366","9,124","8,135",,,,,,
45870,TEXAS                    ,RAINS,"-1,077",-271,"4,802","9,282","6,558","-1,840",532,"7,891","20,955","17,466",,,,,,
45871,TEXAS                    ,RANDALL,"-68,354","-71,299","-44,381","-26,200","-15,279","-122,995","-97,921","-80,642","-46,639","-29,520",,,,,,
45872,TEXAS                    ,REAGAN,114,386,786,"3,196",155,45,382,"1,022","2,977","1,781",,,,,,
45873,TEXAS                    ,REAL,667,622,"1,131","3,579","2,686",-140,42,"1,138","6,760","5,831",,,,,,
45874,TEXAS                    ,RED RIVER,"2,082","1,622","5,715","18,610","10,864","10,717","7,882","33,576","76,813","57,690",,,,,,
45875,TEXAS                    ,REEVES,-176,"1,274","3,921","6,128","5,587","-1,123","1,664","12,937","34,431","30,886",,,,,,
45876,TEXAS                    ,REFUGIO,"2,995","4,398","5,077","9,086","5,865","3,968","7,563","15,983","24,607","14,477",,,,,,
45877,TEXAS                    ,ROBERTS,37,181,"1,166",463,314,-154,-347,683,"1,538","1,866",,,,,,
45878,TEXAS                    ,ROBERTSON,"24,718","12,645","14,184","8,772","2,893","94,171","35,578","48,767","36,225","14,842",,,,,,
45879,TEXAS                    ,ROCKWALL,"-35,202","-9,106","-20,136",-135,333,"-94,731","-29,762","-54,839","5,159","2,689",,,,,,
45880,TEXAS                    ,RUNNELS,125,-171,"4,368","7,473","5,408","3,873",229,"9,126","33,068","17,458",,,,,,
45881,TEXAS                    ,RUSK,"-41,473","-29,528","36,342","119,960","2,385","-111,753","-69,489","122,738","359,184","17,856",,,,,,
45882,TEXAS                    ,SABINE,"1,543","3,680","5,212","11,482","10,057","6,865","5,799","27,551","65,994","52,609",,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,"1,213",670,"3,719","7,662","5,018","6,810","3,880","15,283","39,766","28,226",,,,,,
45884,TEXAS                    ,SAN JACINTO,"-3,451",997,"6,761","10,444","7,981","-9,081","2,838","20,722","28,237","26,056",,,,,,
45885,TEXAS                    ,SAN PATRICIO,"8,658","1,895","5,751","-12,852","3,741","28,587","9,999","11,690","-40,862","15,420",,,,,,
45886,TEXAS                    ,SAN SABA,495,742,"2,558","8,061","7,907","1,404",882,"5,198","19,513","15,928",,,,,,
45887,TEXAS                    ,SCHLEICHER,100,-67,-11,"1,162",384,240,191,882,"3,242","1,769",,,,,,
45888,TEXAS                    ,SCURRY,"2,912","1,932","4,865","10,403","8,543","5,861","3,911","11,881","31,980","18,144",,,,,,
45889,TEXAS                    ,SHACKELFORD,774,"1,875",841,"5,613","3,124","1,205",347,"5,804","19,187","18,798",,,,,,
45890,TEXAS                    ,SHELBY,904,"1,263","9,949","27,945","15,638","9,722","7,688","40,040","105,053","67,271",,,,,,
45891,TEXAS                    ,SHERMAN,-266,"1,125",860,"3,014","2,079",285,"1,140","1,636","8,247","2,049",,,,,,
45892,TEXAS                    ,SMITH,"-320,728","-526,737","-325,916","74,757","285,961","-744,653","-1,218,588","-890,852","218,370","706,573",,,,,,
45893,TEXAS                    ,SOMERVELL,538,430,"2,572","4,955","3,545","1,283",616,"3,976","8,029","5,589",,,,,,
45900,TEXAS                    ,STARR,"-11,911","-7,503",-382,"17,020","14,086","-34,951","-41,525","101,988","283,691","172,429",,,,,,
45901,TEXAS                    ,STEPHENS,932,920,"3,896","14,843","10,214","6,234","2,892","12,206","31,901","31,072",,,,,,
45902,TEXAS                    ,STERLING,120,-37,715,717,499,187,51,625,"2,191","1,483",,,,,,
45903,TEXAS                    ,STONEWALL,141,226,575,"2,483","1,912","1,044",421,"1,822","3,192","2,269",,,,,,
45904,TEXAS                    ,SUTTON,1,146,756,"2,024","2,784","1,046",-217,"1,736","7,087","5,016",,,,,,
45905,TEXAS                    ,SWISHER,605,-279,563,"5,297","2,318","2,236",-117,"3,421","13,664","7,787",,,,,,
45910,TEXAS                    ,TARRANT,"-136,591","-502,709","-668,358","154,499","227,849","-437,227","-1,082,648","-1,573,258","385,430","570,368",,,,,,
45911,TEXAS                    ,TAYLOR,"121,038","116,957","81,720","181,008","129,972","220,389","248,238","211,338","416,596","358,639",,,,,,
45912,TEXAS                    ,TERRELL,-43,31,244,39,397,99,150,558,"2,344","2,393",,,,,,
45913,TEXAS                    ,TERRY,"2,504",506,"3,748","6,142","5,953","7,855","4,729","8,123","16,032","11,119",,,,,,
45920,TEXAS                    ,THROCKMORTON,"1,097",-341,760,"1,529",940,"1,301",394,"1,728","8,165","6,360",,,,,,
45921,TEXAS                    ,TITUS,"1,405","1,779","5,988","24,020","16,406","3,234","3,625","22,609","63,986","52,091",,,,,,
45930,TEXAS                    ,TOM GREEN,"-39,600","-80,814","-54,949","93,868","-13,934","-98,078","-178,441","-119,646","247,124","-32,965",,,,,,
45940,TEXAS                    ,TRAVIS,"632,810","339,210","448,269","513,481","528,542","1,013,929","528,829","826,378","1,084,419","1,025,548",,,,,,
45941,TEXAS                    ,TRINITY,"1,286","1,876","6,365","17,270","13,876","5,201","3,336","21,773","52,815","41,964",,,,,,
45942,TEXAS                    ,TYLER,711,"1,815","7,797","19,293","10,859","7,328","5,863","28,733","68,046","54,444",,,,,,
45943,TEXAS                    ,UPSHUR,"-39,620","-25,711","33,808","88,995","4,409","-90,727","-61,989","91,076","288,499","6,991",,,,,,
45944,TEXAS                    ,UPTON,-232,498,"2,101","1,449","1,347","1,125",288,"5,423","13,470","7,697",,,,,,
45945,TEXAS                    ,UVALDE,"3,213","2,089","5,948","17,809","9,576","3,492","2,196","11,453","31,204","20,968",,,,,,
45946,TEXAS                    ,VAL VERDE,"3,262","3,844","11,193","24,803","12,921","9,554","10,011","46,756","98,981","61,922",,,,,,
45947,TEXAS                    ,VAN ZANDT,"-2,906","-1,820","13,780","54,937","40,197","-17,359","-3,234","30,103","101,736","73,911",,,,,,
45948,TEXAS                    ,VICTORIA,"164,791","232,439","308,910","355,360","248,425","313,971","551,033","765,630","804,679","642,479",,,,,,
45949,TEXAS                    ,WALKER,"2,356","3,181","15,319","40,618","29,762",-852,"10,091","43,796","84,994","78,147",,,,,,
45950,TEXAS                    ,WALLER,"-4,244","1,271","9,400","10,757","13,148","-15,087","3,067","30,128","33,219","36,860",,,,,,
45951,TEXAS                    ,WARD,-144,125,"3,648","5,917","9,337",245,476,"19,909","24,818","24,776",,,,,,
45952,TEXAS                    ,WASHINGTON,"4,324","3,672","13,967","27,364","25,957","2,529","4,975","39,551","82,372","54,891",,,,,,
45953,TEXAS                    ,WEBB,"-126,979","-334,178","-572,610","-313,286","-212,834","-1,193,409","-2,966,025","-5,412,195","-3,375,363","-1,875,845",,,,,,
45954,TEXAS                    ,WHARTON,"3,344","4,779","17,081","35,380","21,408","4,824","15,237","64,610","130,951","100,450",,,,,,
45955,TEXAS                    ,WHEELER,703,"-1,161",933,"1,597","1,830",618,725,"5,475","18,151","13,392",,,,,,
45960,TEXAS                    ,WICHITA,"289,870","359,827","100,805","-61,775","-251,088","901,629","1,243,426","401,617","-205,683","-790,004",,,,,,
45961,TEXAS                    ,WILBARGER,"2,080","3,382","7,255","16,711","10,552","10,759","10,678","50,317","96,441","47,465",,,,,,
45962,TEXAS                    ,WILLACY,"-8,995","-1,661",945,"6,345","1,937","-68,121","-18,862","22,198","74,625","46,228",,,,,,
45970,TEXAS                    ,WILLIAMSON,"252,687","135,546","173,062","215,850","214,114","381,600","186,778","306,947","443,454","424,530",,,,,,
45971,TEXAS                    ,WILSON,"6,374","7,043","7,494","8,018","-2,446","8,761","9,652","8,655","11,107","-1,320",,,,,,
45972,TEXAS                    ,WINKLER,-69,-361,"1,549","3,766","3,999","1,656",84,"5,845","25,158","16,216",,,,,,
45973,TEXAS                    ,WISE,"-6,665","-24,144","-42,680","12,610","16,237","-10,199","-40,238","-62,865","20,967","32,004",,,,,,
45974,TEXAS                    ,WOOD,"-4,671","-4,369","16,271","52,421","49,006","-15,489","-9,653","23,601","120,379","92,396",,,,,,
45980,TEXAS                    ,YOAKUM,348,344,788,"1,740","1,349","2,872","1,096","2,492","4,750","3,848",,,,,,
45981,TEXAS                    ,YOUNG,"4,761","3,888","9,890","30,075","22,221","18,823","14,071","41,841","109,392","79,115",,,,,,
45982,TEXAS                    ,ZAPATA,"-1,187",-120,"-2,855","4,029","3,449","5,419","-10,313","17,232","91,534","48,392",,,,,,
45983,TEXAS                    ,ZAVALA,760,799,"5,830","7,655","3,731","-6,201","2,538","12,724","29,487","17,206",,,,,,
46000,UTAH                     ,BEAVER,"2,893","1,651","2,288","1,413",-776,"3,005","2,589",519,568,"-1,231",,,,,,
46010,UTAH                     ,BOX ELDER,"21,931","42,207","20,812","10,659","-13,415","11,949","69,435","55,767","28,730","-45,892",,,,,,
46020,UTAH                     ,CACHE,"-61,024","-88,673","-24,735","-63,661","-31,386","-155,871","-169,537","-67,073","-150,983","-106,998",,,,,,
46030,UTAH                     ,CARBON,"23,317","29,447","17,865","9,681","-6,542","29,364","37,133","25,832","14,216","-10,282",,,,,,
46040,UTAH                     ,DAGGETT,-19,-229,26,67,-392,13,5,186,96,-22,,,,,,
46050,UTAH                     ,DAVIS,"16,379","10,281","-45,391","-151,204","-108,326","-27,284","3,432","-67,390","-269,134","-209,169",,,,,,
46060,UTAH                     ,DUCHESNE,"9,121","7,447","4,580","-1,068","-4,113","3,567","3,128",374,172,"-3,863",,,,,,
46070,UTAH                     ,EMERY,"7,215","8,676","6,852","3,368","-2,283","7,106","6,895","4,062","1,951","-2,099",,,,,,
46080,UTAH                     ,GARFIELD,"4,662","6,106","1,849",388,"-2,128","2,843","5,181","4,402","5,745","-4,633",,,,,,
46090,UTAH                     ,GRAND,"4,977","2,640","4,027","3,150","-1,358","1,327","2,308","1,539",977,"-1,032",,,,,,
46100,UTAH                     ,IRON,"18,746","17,691","15,109","8,845","-7,866","42,785","25,970","24,848","13,448","-16,983",,,,,,
46110,UTAH                     ,JUAB,"-7,004","-11,101","-5,020","-12,700","-2,902","-6,923","-15,573","-8,965","-13,554","-7,530",,,,,,
46120,UTAH                     ,KANE,"1,782",764,"3,234","1,991","-1,610",13,460,"3,253",832,"-3,952",,,,,,
46130,UTAH                     ,MILLARD,"4,152","1,529",951,"1,327","-1,439",735,546,"-1,615",502,"-1,076",,,,,,
46140,UTAH                     ,MORGAN,562,755,"-2,300","-5,911","-3,856",-745,947,"-2,295","-5,040","-5,804",,,,,,
46150,UTAH                     ,PIUTE,"2,653","3,161",581,"1,397",-373,894,"1,640",136,"-1,626","-1,159",,,,,,
46160,UTAH                     ,RICH,51,-57,"2,015",644,-207,"-3,914","-1,482",744,466,"-2,142",,,,,,
46170,UTAH                     ,SALT LAKE,"-506,607","-563,203","-147,336","-600,589","-366,531","-1,006,428","-1,075,208","-295,811","-1,276,561","-757,153",,,,,,
46180,UTAH                     ,SAN JUAN,"1,103","1,276","2,252",998,-997,278,"1,399",-146,"-1,271",567,,,,,,
46190,UTAH                     ,SANPETE,"12,067","19,307","17,296","9,502","-7,451","7,935","10,267","9,636","2,136","-9,279",,,,,,
46200,UTAH                     ,SEVIER,"21,405","17,427","16,650","7,360","-4,512","15,138","16,203","12,204","2,066","-5,097",,,,,,
46210,UTAH                     ,SUMMIT,"-11,073","-14,518","-1,752","-17,376","-4,600","-16,028","-11,077","-3,310","-22,142","-14,855",,,,,,
46220,UTAH                     ,TOOELE,"-34,722","-32,800","-11,080","-42,650","-26,110","-29,287","-30,579","-10,246","-52,242","-22,867",,,,,,
46230,UTAH                     ,UINTAH,"9,373","8,634","6,071","1,845","-5,023","4,447","4,812","3,739","2,864","-3,897",,,,,,
46240,UTAH                     ,UTAH,"-239,702","-226,090","-137,817","-279,337","-125,039","-731,257","-590,349","-338,470","-757,940","-319,106",,,,,,
46250,UTAH                     ,WASATCH,"10,131","5,071","2,358",698,"-5,405","-4,931","3,839","4,826","-18,459","-15,042",,,,,,
46260,UTAH                     ,WASHINGTON,"-119,164","-136,077","-44,446","-127,183","-79,724","-106,869","-137,445","-68,705","-228,109","-136,862",,,,,,
46270,UTAH                     ,WAYNE,"1,759","3,374","1,313",577,-659,"4,239","6,253","3,025","1,333","-1,413",,,,,,
46280,UTAH                     ,WEBER,"18,486","20,106","-47,012","-131,861","-90,751","-6,571","17,014","-72,621","-274,479","-174,773",,,,,,
47000,VERMONT                  ,ADDISON,320,"-12,815","-24,018","-1,269","11,839",334,"-21,229","-53,640","-3,335","17,997",,,,,,
47010,VERMONT                  ,BENNINGTON,-139,"-14,563","-24,908","-3,631","13,370","1,138","-13,830","-29,806","-3,206","16,713",,,,,,
47020,VERMONT                  ,CALEDONIA,-535,"-14,260","-34,128","-1,461","8,493",267,"-19,601","-33,753","-1,402","9,615",,,,,,
47030,VERMONT                  ,CHITTENDEN,"79,128","46,929","129,337","-14,419","8,009","117,155","64,857","139,674","-19,060","14,240",,,,,,
47040,VERMONT                  ,ESSEX,"-1,045","-4,130","-6,848",307,"1,790",-23,"-3,722","-9,542",681,"4,798",,,,,,
47050,VERMONT                  ,FRANKLIN,"53,256","18,699","30,868","-4,707","3,768","89,012","46,421","96,751","-11,187","6,857",,,,,,
47060,VERMONT                  ,GRAND ISLE,"4,780","4,515","7,965",-609,853,"5,120","3,414","9,270",-935,122,,,,,,
47070,VERMONT                  ,LAMOILLE,"2,224","-1,382",-814,"-3,460","7,524","4,519","-1,406","-6,729","-3,315","10,980",,,,,,
47080,VERMONT                  ,ORANGE,"-1,278","-11,282","-24,166","-2,210","10,636",-75,"-10,795","-24,888","-1,626","12,358",,,,,,
47090,VERMONT                  ,ORLEANS,350,"-11,277","-17,393",-442,"9,578",-20,"-9,510","-15,215",-910,"7,772",,,,,,
47100,VERMONT                  ,RUTLAND,-582,"-17,655","-33,345","-2,326","18,153",759,"-27,963","-57,244","-3,680","22,469",,,,,,
47110,VERMONT                  ,WASHINGTON,-114,"-19,670","-44,069","-1,785","21,255","1,925","-38,115","-80,947","-4,197","30,213",,,,,,
47120,VERMONT                  ,WINDHAM,-746,"-10,322","-24,673","-2,036","10,889",-125,"-8,574","-20,046",-561,"12,517",,,,,,
47130,VERMONT                  ,WINDSOR,"-1,952","-25,919","-60,561","-2,482","28,024","-1,179","-18,237","-41,243","-1,819","23,056",,,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,0,0,0,0,0,,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,0,0,0,0,0,,,,,,
49000,VIRGINIA                 ,ACCOMACK,"-26,634","-19,723","-13,743","-15,808","-7,479","-25,620","-14,204","-11,318","-10,261","-2,298",,,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-117,340","-9,431","-106,229","-24,191","-19,520","-68,982","-7,954","-56,635","-20,279","-15,111",,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-159,331","-96,188","-97,041","-121,346","-47,658","-84,429","-48,615","-67,901","-118,657","-59,658",,,,,,
49020,VIRGINIA                 ,ALLEGHANY,"-1,378",-524,-910,238,-20,"-1,167",-685,-620,-195,-134,,,,,,
49030,VIRGINIA                 ,AMELIA,"12,558","7,347","10,856","7,162","1,552","17,203","8,192","12,470","6,335","1,527",,,,,,
49040,VIRGINIA                 ,AMHERST,"-6,651","-11,518","-22,417","14,141","-5,253","-4,472","-7,580","-16,492","11,849","-5,271",,,,,,
49050,VIRGINIA                 ,APPOMATTOX,"-2,182","-4,369","-6,946","7,783","-2,882","-1,007","-3,326","-5,078","7,202","-2,890",,,,,,
49060,VIRGINIA                 ,ARLINGTON,"-167,903","-98,639","-112,726","-142,964","-55,542","-110,067","-68,838","-96,374","-132,633","-58,361",,,,,,
49070,VIRGINIA                 ,AUGUSTA,"-18,389","-11,103","-9,587","-12,305","-10,785","-8,684","-8,786","-6,503","-5,777","-6,763",,,,,,
49080,VIRGINIA                 ,BATH,"-3,693","-1,388",-911,"-1,608","-1,078","-2,554","-1,371",-492,-377,-905,,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"-2,097","-3,075","-6,473","6,427","-4,243","-2,071","-4,844","-10,924","6,970","-3,330",,,,,,
49090,VIRGINIA                 ,BEDFORD,"15,715","3,154","9,419","33,740","7,677","8,776","1,338","2,018","22,558","7,480",,,,,,
49100,VIRGINIA                 ,BLAND,"-4,284","-3,421","-4,430","-4,316","-4,069","-6,126","-3,135","-3,769","-5,152","-5,622",,,,,,
49110,VIRGINIA                 ,BOTETOURT,"22,598","17,337","32,160","39,001","23,138","18,810","19,304","22,219","30,245","17,977",,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-74,926","-36,553","-57,129","-84,204","-21,854","-137,381","-55,562","-102,941","-144,371","-43,163",,,,,,
49120,VIRGINIA                 ,BRUNSWICK,"-7,119","-3,938","-3,589","-4,907","-5,536","-3,393","-2,128","-1,123","-2,513","-1,762",,,,,,
49130,VIRGINIA                 ,BUCHANAN,"-19,057","-11,168","-10,524","-8,958","-7,188","-43,730","-22,373","-20,298","-17,869","-14,060",,,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"-6,778","-5,794","-4,220","-3,598","-2,833","-7,749","-4,506","-4,123","-3,402","-3,203",,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"-2,185","-2,971","-2,399","-2,411","-1,806","-3,291","-1,765","-1,894","-1,709","-1,640",,,,,,
