DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
45700,TEXAS                    ,JEFFERSON,"-5,193","1,993","10,762","16,503","6,842","-21,391","7,415","43,268","80,117","35,705",,,,,,
45710,TEXAS                    ,JIM HOGG,-39,-174,351,166,128,688,89,"-1,681","3,973","3,012",,,,,,
45711,TEXAS                    ,JIM WELLS,591,-88,"1,667","3,448","2,867","3,764","2,845","14,605","36,578","31,122",,,,,,
45720,TEXAS                    ,JOHNSON,"-1,654","-5,785","-10,681","3,395","3,957","-2,871","-12,250","-19,738","7,906","10,631",,,,,,
45721,TEXAS                    ,JONES,361,"1,332","1,778","2,369","1,741","2,141","1,976","1,232","3,896","1,815",,,,,,
45722,TEXAS                    ,KARNES,160,383,316,"1,505",229,619,198,953,"1,455",786,,,,,,
45730,TEXAS                    ,KAUFMAN,"-9,483",-888,"-2,972","3,770","2,093","-36,682","-6,713","-15,157","14,503","6,627",,,,,,
45731,TEXAS                    ,KENDALL,"1,334",214,456,305,-231,"1,351","1,670","1,764","1,805",-271,,,,,,
45732,TEXAS                    ,KENEDY,0,0,0,0,0,0,0,0,165,81,,,,,,
45733,TEXAS                    ,KENT,0,0,0,27,100,29,0,-29,157,18,,,,,,
45734,TEXAS                    ,KERR,655,256,"1,488","1,968","1,883",638,510,"1,600","4,701","2,854",,,,,,
45740,TEXAS                    ,KIMBLE,45,46,51,669,241,17,29,397,807,919,,,,,,
45741,TEXAS                    ,KING,0,9,0,0,0,0,0,0,23,57,,,,,,
45742,TEXAS                    ,KINNEY,48,64,453,834,478,25,21,356,988,379,,,,,,
45743,TEXAS                    ,KLEBERG,425,351,-364,"1,689","1,948","1,416",168,"3,896","9,396","8,375",,,,,,
45744,TEXAS                    ,KNOX,27,0,130,674,589,67,37,179,0,14,,,,,,
45750,TEXAS                    ,LAMAR,"1,036",774,"1,715","5,830","8,352","1,108","2,821","14,282","37,756","25,762",,,,,,
45751,TEXAS                    ,LAMB,170,314,686,487,802,374,129,215,"2,313","2,204",,,,,,
45752,TEXAS                    ,LAMPASAS,964,"4,415","3,203","2,941","2,777","1,766","7,240","6,372","9,266","5,275",,,,,,
45753,TEXAS                    ,LA SALLE,31,14,34,113,72,99,-17,293,236,259,,,,,,
45754,TEXAS                    ,LAVACA,375,148,"1,152","2,138","1,438",331,343,"1,970","3,820","2,880",,,,,,
45755,TEXAS                    ,LEE,101,168,859,"1,823",524,507,372,"1,520","2,937","5,154",,,,,,
45756,TEXAS                    ,LEON,740,186,"1,713","2,048","1,278",279,726,"2,166","5,274","3,749",,,,,,
45757,TEXAS                    ,LIBERTY,"-1,809",574,"4,282","5,541","6,136","-5,565","1,557","17,602","16,000","17,286",,,,,,
45758,TEXAS                    ,LIMESTONE,-90,131,605,"2,047","1,577",157,303,"2,868","8,857","7,938",,,,,,
45759,TEXAS                    ,LIPSCOMB,0,2,0,216,184,52,28,95,304,186,,,,,,
45760,TEXAS                    ,LIVE OAK,78,55,277,409,586,485,350,895,"1,974","1,830",,,,,,
45761,TEXAS                    ,LLANO,190,537,"1,265","3,410","1,553",652,640,"1,596","4,930","3,539",,,,,,
45762,TEXAS                    ,LOVING,0,0,0,0,0,0,0,0,0,0,,,,,,
45770,TEXAS                    ,LUBBOCK,"25,911","19,045","19,629","15,844","6,807","61,784","43,219","48,442","46,502","13,136",,,,,,
45771,TEXAS                    ,LYNN,488,3,160,584,229,"1,156",-275,496,"1,526",916,,,,,,
45772,TEXAS                    ,MCCULLOCH,64,31,435,807,901,318,175,728,"1,582","2,606",,,,,,
45780,TEXAS                    ,MCLENNAN,"-7,277","-1,402","-9,379","12,046","8,191","-29,280","-5,947","-22,966","40,329","43,754",,,,,,
45781,TEXAS                    ,MCMULLEN,0,0,0,0,0,0,0,0,0,0,,,,,,
45782,TEXAS                    ,MADISON,478,55,779,"1,158",685,-31,419,"2,932","6,376","5,838",,,,,,
45783,TEXAS                    ,MARION,302,240,705,"2,274","1,650",923,"1,113","2,973","8,791","7,268",,,,,,
45784,TEXAS                    ,MARTIN,51,6,44,0,65,"1,404",742,"1,194","2,961",668,,,,,,
45785,TEXAS                    ,MASON,66,56,33,336,218,76,112,237,351,"1,011",,,,,,
45790,TEXAS                    ,MATAGORDA,428,309,"1,503","2,069","1,874",625,"1,335","7,306","14,462","13,821",,,,,,
45791,TEXAS                    ,MAVERICK,611,347,"2,076","4,415","3,145","1,139",914,"7,855","12,691","9,491",,,,,,
45792,TEXAS                    ,MEDINA,"1,234","1,225",722,"1,127",-503,"5,714","3,165","2,190","1,897","-3,318",,,,,,
45793,TEXAS                    ,MENARD,30,0,37,22,81,4,-90,234,440,411,,,,,,
45794,TEXAS                    ,MIDLAND,"14,359","7,624","13,409","28,838","22,613","75,998","43,748","103,918","140,362","88,443",,,,,,
45795,TEXAS                    ,MILAM,359,188,792,"1,540",813,"1,334","1,014","2,612","10,058","9,570",,,,,,
45796,TEXAS                    ,MILLS,51,0,244,384,239,51,38,74,300,228,,,,,,
45797,TEXAS                    ,MITCHELL,60,0,99,292,534,10,25,196,850,166,,,,,,
45800,TEXAS                    ,MONTAGUE,241,124,898,"2,549","1,793","1,360",560,"1,354","3,299","5,876",,,,,,
45801,TEXAS                    ,MONTGOMERY,"-5,303",639,"13,333","16,083","17,229","-11,682","3,259","28,948","38,015","45,217",,,,,,
45802,TEXAS                    ,MOORE,85,123,354,660,"1,139",50,-36,890,"1,678","1,097",,,,,,
45803,TEXAS                    ,MORRIS,-335,195,685,"2,058","2,453",-97,94,"2,310","8,996","5,180",,,,,,
45804,TEXAS                    ,MOTLEY,0,0,14,10,0,22,18,0,0,21,,,,,,
45810,TEXAS                    ,NACOGDOCHES,802,895,"4,258","11,568","5,703","3,831","3,316","21,792","59,430","44,319",,,,,,
45820,TEXAS                    ,NAVARRO,2,-165,"1,560","6,464","3,524","-17,646",288,"9,389","31,448","25,016",,,,,,
45821,TEXAS                    ,NEWTON,577,96,510,"2,521","1,189",-253,-867,"1,635","8,140","5,142",,,,,,
45822,TEXAS                    ,NOLAN,116,156,260,762,"1,080",239,179,"2,315","3,122","2,277",,,,,,
45830,TEXAS                    ,NUECES,"3,469","1,562","1,341","-9,729","2,147",-869,63,-245,"-35,816","12,520",,,,,,
45831,TEXAS                    ,OCHILTREE,1,26,37,133,30,105,69,242,679,617,,,,,,
45832,TEXAS                    ,OLDHAM,3,21,0,348,0,0,0,-21,14,0,,,,,,
45840,TEXAS                    ,ORANGE,"-2,151",657,"2,826","5,702","2,841","-5,283","1,235","12,284","20,880","8,647",,,,,,
45841,TEXAS                    ,PALO PINTO,462,-12,"1,326","6,937","2,479",668,523,"2,315","9,331","7,165",,,,,,
45842,TEXAS                    ,PANOLA,240,147,113,"3,339",804,715,353,"3,988","7,005","7,582",,,,,,
45843,TEXAS                    ,PARKER,"-1,020","-3,905","-7,157","1,854","2,720","-2,258","-7,520","-13,800","3,896","5,230",,,,,,
45844,TEXAS                    ,PARMER,70,12,83,0,109,149,43,138,595,305,,,,,,
45845,TEXAS                    ,PECOS,111,42,183,556,164,375,337,819,"1,938","1,159",,,,,,
45850,TEXAS                    ,POLK,-435,-654,"2,072","4,864","3,623","2,564",-885,"10,675","28,451","21,742",,,,,,
45860,TEXAS                    ,POTTER,"-47,685","-28,652","-32,987","-15,483","-9,788","-111,529","-85,453","-76,789","-37,367","-21,402",,,,,,
45861,TEXAS                    ,PRESIDIO,-341,-224,332,-118,278,15,16,117,501,389,,,,,,
45870,TEXAS                    ,RAINS,-84,149,511,810,415,-443,283,"2,530","3,676","2,322",,,,,,
45871,TEXAS                    ,RANDALL,"-3,276","-2,142","-4,240","-1,174","-1,074","-10,828","-6,646","-3,919","-2,296","-1,525",,,,,,
45872,TEXAS                    ,REAGAN,-147,5,58,0,71,-3,26,422,481,442,,,,,,
45873,TEXAS                    ,REAL,34,13,48,501,416,48,13,106,161,168,,,,,,
45874,TEXAS                    ,RED RIVER,178,428,826,"3,040","1,649","1,076",741,"4,591","12,736","6,930",,,,,,
45875,TEXAS                    ,REEVES,110,24,818,837,969,-5,-135,416,"1,679","2,327",,,,,,
45876,TEXAS                    ,REFUGIO,26,28,396,283,233,166,104,685,699,"1,563",,,,,,
45877,TEXAS                    ,ROBERTS,0,0,0,50,0,0,67,271,81,99,,,,,,
45878,TEXAS                    ,ROBERTSON,"2,834","1,426","1,143","1,202",388,"9,520","3,852","6,599","6,273","3,656",,,,,,
45879,TEXAS                    ,ROCKWALL,"-2,042",-985,"-1,400",27,-31,"-7,691","-2,379","-5,644",276,-99,,,,,,
45880,TEXAS                    ,RUNNELS,-106,200,"1,009","2,068",465,341,218,812,"5,528","1,475",,,,,,
45881,TEXAS                    ,RUSK,"-4,235","-2,076","2,832","7,765",216,"-11,320","-8,733","19,374","55,000","2,595",,,,,,
45882,TEXAS                    ,SABINE,131,263,339,"1,696",384,"1,036","1,121","3,464","10,093","8,576",,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,238,105,"1,054",641,792,636,271,"1,285","4,870","2,680",,,,,,
45884,TEXAS                    ,SAN JACINTO,-114,179,"1,041","1,363","2,441","-1,677",676,"4,936","5,621","5,626",,,,,,
45885,TEXAS                    ,SAN PATRICIO,"1,354",-509,324,"-2,109",582,"4,994","1,622","1,818","-8,640","4,063",,,,,,
45886,TEXAS                    ,SAN SABA,57,-49,161,699,295,97,40,710,"1,486",75,,,,,,
45887,TEXAS                    ,SCHLEICHER,14,8,30,389,228,15,23,254,690,767,,,,,,
45888,TEXAS                    ,SCURRY,-429,29,267,"1,405",609,197,109,531,"3,779","1,759",,,,,,
45889,TEXAS                    ,SHACKELFORD,5,34,3,10,151,28,41,86,493,0,,,,,,
45890,TEXAS                    ,SHELBY,169,379,"1,310","4,344","3,522","1,266","1,362","5,559","13,458","9,664",,,,,,
45891,TEXAS                    ,SHERMAN,-124,0,3,0,-29,273,321,421,682,-66,,,,,,
45892,TEXAS                    ,SMITH,"-20,811","-51,527","-33,641","9,905","26,852","-110,375","-156,210","-107,189","28,741","85,163",,,,,,
45893,TEXAS                    ,SOMERVELL,35,93,218,215,21,74,-3,501,583,608,,,,,,
45900,TEXAS                    ,STARR,-990,-970,284,"3,017","1,994","-8,075","-8,230","9,921","39,830","27,150",,,,,,
45901,TEXAS                    ,STEPHENS,317,90,156,713,"2,249",752,461,"1,998","2,882","4,627",,,,,,
45902,TEXAS                    ,STERLING,4,-50,-86,96,0,9,0,0,0,-3,,,,,,
45903,TEXAS                    ,STONEWALL,230,11,11,27,439,58,5,23,56,0,,,,,,
45904,TEXAS                    ,SUTTON,9,15,144,588,455,3,32,142,405,121,,,,,,
45905,TEXAS                    ,SWISHER,74,-599,100,386,371,32,54,238,734,"1,053",,,,,,
45910,TEXAS                    ,TARRANT,"-14,919","-53,478","-71,082","17,182","27,016","-117,894","-211,026","-344,925","80,761","119,631",,,,,,
45911,TEXAS                    ,TAYLOR,"8,329","9,061","5,590","13,635","12,331","21,713","21,955","25,818","55,544","39,484",,,,,,
45912,TEXAS                    ,TERRELL,0,0,0,0,0,0,0,0,0,0,,,,,,
45913,TEXAS                    ,TERRY,413,449,182,"1,634","1,371",150,-141,812,"1,635","1,470",,,,,,
45920,TEXAS                    ,THROCKMORTON,12,28,68,27,51,124,31,251,742,755,,,,,,
45921,TEXAS                    ,TITUS,75,396,890,"2,993","1,506",762,729,"4,191","11,419","9,401",,,,,,
45930,TEXAS                    ,TOM GREEN,"-4,914","-7,382","-6,144","12,281","-1,422","-13,534","-23,452","-17,326","37,128","-4,673",,,,,,
45940,TEXAS                    ,TRAVIS,"61,360","37,088","51,237","68,187","58,972","174,184","90,165","152,043","171,303","174,315",,,,,,
45941,TEXAS                    ,TRINITY,173,185,590,"1,218","1,920",880,747,"4,196","11,688","9,022",,,,,,
45942,TEXAS                    ,TYLER,352,227,"1,342","1,951","1,585","1,182","1,114","3,977","11,290","6,404",,,,,,
45943,TEXAS                    ,UPSHUR,"-4,637","-5,231","2,647","8,290",399,"-16,011","-10,160","13,023","47,195","1,500",,,,,,
45944,TEXAS                    ,UPTON,274,0,38,158,469,178,83,487,991,"1,008",,,,,,
45945,TEXAS                    ,UVALDE,45,124,392,"1,126",931,174,161,"1,141","3,535","2,460",,,,,,
45946,TEXAS                    ,VAL VERDE,192,486,"1,495","1,771","1,754",624,123,"3,921","8,333","5,966",,,,,,
45947,TEXAS                    ,VAN ZANDT,-335,346,405,"5,237","4,045","-2,191","-1,089","2,434","19,579","10,193",,,,,,
45948,TEXAS                    ,VICTORIA,"14,413","19,561","42,331","47,363","29,465","40,409","62,162","83,227","96,491","106,900",,,,,,
45949,TEXAS                    ,WALKER,167,669,"1,169","5,035","3,048",-992,"1,233","7,902","19,106","16,182",,,,,,
45950,TEXAS                    ,WALLER,-737,53,865,"1,219","3,145","-3,267",730,"5,650","9,996","11,685",,,,,,
45951,TEXAS                    ,WARD,-64,46,474,271,436,68,61,"1,555","3,938","3,875",,,,,,
45952,TEXAS                    ,WASHINGTON,853,81,"1,429","3,131","2,069","2,383",989,"6,389","14,452","13,139",,,,,,
45953,TEXAS                    ,WEBB,"-11,794","-31,044","-48,005","-42,142","-23,301","-94,524","-267,948","-617,821","-379,136","-194,607",,,,,,
45954,TEXAS                    ,WHARTON,11,160,"1,720","4,285","3,176",-995,"2,060","15,040","28,909","27,089",,,,,,
45955,TEXAS                    ,WHEELER,-56,6,0,198,355,252,144,277,"1,270","1,232",,,,,,
45960,TEXAS                    ,WICHITA,"23,816","35,746","12,016","-9,271","-28,330","128,282","152,676","45,240","-29,302","-103,865",,,,,,
45961,TEXAS                    ,WILBARGER,161,118,"1,237","3,150","2,502",967,427,"1,534","4,689","4,327",,,,,,
45962,TEXAS                    ,WILLACY,-448,62,166,"1,343","1,131","-3,227","-4,433","2,769","10,598","6,853",,,,,,
45970,TEXAS                    ,WILLIAMSON,"21,708","13,775","17,466","18,305","26,676","43,539","27,927","44,632","58,622","51,385",,,,,,
45971,TEXAS                    ,WILSON,794,"1,918",656,"1,098",-424,"1,315","1,364","2,263","1,968",-595,,,,,,
45972,TEXAS                    ,WINKLER,59,4,388,859,88,189,94,500,791,738,,,,,,
45973,TEXAS                    ,WISE,-597,"-2,419","-3,870","1,294","2,380","-1,375","-3,566","-7,770","2,376","2,584",,,,,,
45974,TEXAS                    ,WOOD,-142,"-1,160","1,451","4,666","4,506","-2,360","-1,522","4,780","13,582","12,489",,,,,,
45980,TEXAS                    ,YOAKUM,65,4,159,0,30,33,24,140,941,606,,,,,,
45981,TEXAS                    ,YOUNG,"1,031",159,"1,202","4,131","2,071",911,852,"2,773","10,347","10,663",,,,,,
45982,TEXAS                    ,ZAPATA,-121,-263,150,262,"1,289",888,369,-406,"12,805","5,610",,,,,,
45983,TEXAS                    ,ZAVALA,177,165,444,767,472,169,283,"2,295","5,390","2,428",,,,,,
46000,UTAH                     ,BEAVER,0,0,0,217,-95,569,114,501,21,-57,,,,,,
46010,UTAH                     ,BOX ELDER,"2,009",511,"2,122","1,560","-3,031","1,832","3,102","1,655","2,078","-4,124",,,,,,
46020,UTAH                     ,CACHE,"-4,595","-5,494","-1,849","-3,858","-3,848","-9,048","-17,031","-3,553","-12,992","-17,291",,,,,,
46030,UTAH                     ,CARBON,"1,844","4,452","2,979","2,700","-1,883","4,486","7,874","5,785","1,328","-1,263",,,,,,
46040,UTAH                     ,DAGGETT,0,0,0,0,-68,0,0,26,0,0,,,,,,
46050,UTAH                     ,DAVIS,496,"1,920","-1,809","-9,179","-8,945","1,148","1,191","-6,013","-16,822","-13,411",,,,,,
46060,UTAH                     ,DUCHESNE,128,"1,451",529,352,-124,353,564,576,466,-550,,,,,,
46070,UTAH                     ,EMERY,341,74,525,236,-183,690,29,599,"1,309",-273,,,,,,
46080,UTAH                     ,GARFIELD,39,0,854,30,-70,269,0,282,479,"-1,116",,,,,,
46090,UTAH                     ,GRAND,775,256,227,189,-215,"1,524",231,132,236,-198,,,,,,
46100,UTAH                     ,IRON,"2,239","2,416",867,295,-549,"3,851","2,349","2,069","2,287",-976,,,,,,
46110,UTAH                     ,JUAB,-265,-649,-258,-866,-239,"-1,460","-1,020","-1,854","-2,641",-996,,,,,,
46120,UTAH                     ,KANE,218,-249,74,142,-8,0,"-1,863",-177,134,-24,,,,,,
46130,UTAH                     ,MILLARD,25,131,64,272,-197,356,200,106,38,-102,,,,,,
46140,UTAH                     ,MORGAN,51,45,-13,"-1,150",-113,7,172,-163,0,-150,,,,,,
46150,UTAH                     ,PIUTE,57,97,0,26,-68,618,594,446,26,0,,,,,,
46160,UTAH                     ,RICH,0,0,0,75,0,-53,-89,11,0,0,,,,,,
46170,UTAH                     ,SALT LAKE,"-37,714","-43,549","-13,459","-59,046","-27,176","-80,098","-71,275","-26,494","-117,193","-82,793",,,,,,
46180,UTAH                     ,SAN JUAN,-208,133,7,155,0,-37,0,92,-25,0,,,,,,
46190,UTAH                     ,SANPETE,792,"1,425",674,219,-291,"1,589","1,596","1,733",142,-373,,,,,,
46200,UTAH                     ,SEVIER,918,"1,609","1,389",668,-316,570,"1,223",976,539,-593,,,,,,
46210,UTAH                     ,SUMMIT,-342,0,-61,"-1,309",-251,-494,"-2,053",-243,"-2,198",-719,,,,,,
46220,UTAH                     ,TOOELE,"-3,233","-3,142","-1,324","-4,183","-3,057","-3,387","-2,209",-773,"-5,945","-3,670",,,,,,
46230,UTAH                     ,UINTAH,"2,095",506,805,925,-260,"1,517","1,579",494,242,-438,,,,,,
46240,UTAH                     ,UTAH,"-12,895","-12,318","-8,272","-23,390","-9,016","-40,339","-31,771","-22,058","-43,199","-21,215",,,,,,
46250,UTAH                     ,WASATCH,-634,-263,-121,"-1,815","-1,279",70,-86,-457,-480,"-2,047",,,,,,
46260,UTAH                     ,WASHINGTON,"-4,083","-6,397","-1,509","-8,036","-5,776","-8,350","-10,298","-3,117","-10,036","-11,121",,,,,,
46270,UTAH                     ,WAYNE,0,-31,0,0,-56,0,0,0,6,0,,,,,,
46280,UTAH                     ,WEBER,"1,157","1,238","-4,503","-18,452","-9,459","-1,726","2,809","-9,644","-38,164","-29,520",,,,,,
47000,VERMONT                  ,ADDISON,22,-895,"-1,296",-180,687,294,"-2,537","-7,164",-928,"2,393",,,,,,
47010,VERMONT                  ,BENNINGTON,29,-851,"-4,387",-257,"2,007",11,"-3,224","-8,153",-327,"3,226",,,,,,
47020,VERMONT                  ,CALEDONIA,160,-830,"-3,351",-51,"1,104",11,"-1,079","-4,382",-163,"1,837",,,,,,
47030,VERMONT                  ,CHITTENDEN,"11,138","5,262","14,647","-2,434","1,309","21,499","12,665","25,372","-3,255","3,460",,,,,,
47040,VERMONT                  ,ESSEX,6,-396,"-1,756",-30,621,10,-81,-469,-26,87,,,,,,
47050,VERMONT                  ,FRANKLIN,"7,328",690,"4,258",-408,474,"16,236","5,452","15,782","-2,778","1,117",,,,,,
47060,VERMONT                  ,GRAND ISLE,321,416,"1,555",-262,244,659,"1,143",332,-272,197,,,,,,
47070,VERMONT                  ,LAMOILLE,537,294,355,-483,895,"2,876",-973,"-4,506","-1,207","4,093",,,,,,
47080,VERMONT                  ,ORANGE,16,-929,"-1,436",-129,"2,096",27,"-1,515","-3,412",-157,"1,673",,,,,,
47090,VERMONT                  ,ORLEANS,-35,"-1,020","-2,652",-11,"1,631",31,"-1,050","-3,407",-106,"1,928",,,,,,
47100,VERMONT                  ,RUTLAND,57,"-2,207","-5,070",-532,"3,064",142,"-4,703","-8,358","-1,285","4,557",,,,,,
47110,VERMONT                  ,WASHINGTON,68,"-1,911","-5,037",-306,"3,170",58,"-5,957","-13,172",-751,"4,955",,,,,,
47120,VERMONT                  ,WINDHAM,15,"-1,132","-3,411",-303,"1,377",16,-531,"-1,859",242,"2,664",,,,,,
47130,VERMONT                  ,WINDSOR,30,"-1,172","-6,676",-428,"2,708",421,"-3,191","-5,126",-765,"3,770",,,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,0,0,0,0,0,,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,0,0,0,0,0,,,,,,
49000,VIRGINIA                 ,ACCOMACK,"-4,121","-2,399",-464,"-1,776","-1,609","-8,051","-4,085",-349,"-2,163",-762,,,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-8,026",-822,"-7,899","-2,386","-1,369","-6,196",404,"-3,140","-1,620","-1,334",,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-10,772","-6,925","-6,044","-9,055","-2,512","-8,857","-3,472","-6,936","-13,645","-3,672",,,,,,
49020,VIRGINIA                 ,ALLEGHANY,-120,-97,-64,-85,23,-767,-92,0,-486,38,,,,,,
49030,VIRGINIA                 ,AMELIA,"1,570","1,320","1,041","1,005",275,"3,348","1,013",476,131,433,,,,,,
49040,VIRGINIA                 ,AMHERST,-511,-956,"-2,014","1,714",-714,-328,"-1,082","-1,449","1,676",-942,,,,,,
49050,VIRGINIA                 ,APPOMATTOX,-79,-786,"-1,313",382,-266,-113,-111,-702,447,-454,,,,,,
49060,VIRGINIA                 ,ARLINGTON,"-6,703","-4,955","-5,315","-8,702","-4,239","-7,103","-5,270","-9,080","-15,633","-7,297",,,,,,
49070,VIRGINIA                 ,AUGUSTA,"-2,056","-1,775","-1,308","-1,808",-949,"-1,291",-388,-756,-491,-878,,,,,,
49080,VIRGINIA                 ,BATH,-160,-231,"-1,406",-114,-166,-625,-233,-776,"-1,048",-45,,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,24,-118,-857,479,-462,139,-269,-677,"1,363","-1,085",,,,,,
49090,VIRGINIA                 ,BEDFORD,771,-514,-629,"4,144",548,370,536,54,"2,841",507,,,,,,
49100,VIRGINIA                 ,BLAND,-329,-194,-544,-554,-440,-645,-418,-54,-895,-226,,,,,,
49110,VIRGINIA                 ,BOTETOURT,944,"1,305","2,914","4,224","2,632","3,527","2,381","3,179","3,081","2,920",,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-9,856","-2,374","-5,648","-13,908","-5,007","-17,862","-7,034","-10,394","-17,174","-9,956",,,,,,
49120,VIRGINIA                 ,BRUNSWICK,-301,-769,-432,-453,-218,-629,-376,-567,-623,89,,,,,,
49130,VIRGINIA                 ,BUCHANAN,"-3,003","-1,863","-2,285","-2,827","-2,190","-8,780","-3,215","-2,402","-4,227","-2,737",,,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"-1,042","-1,004",-733,-562,-280,-783,-455,-803,-640,-610,,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,-627,-383,-663,-716,-380,-278,-31,-197,-388,-271,,,,,,
49150,VIRGINIA                 ,CAMPBELL,-737,-966,"-3,989","2,609","-1,401","-1,861","-1,481","-2,651","2,082","-1,266",,,,,,
49160,VIRGINIA                 ,CAROLINE,"3,158","1,422","1,959","1,101",475,108,419,"1,032",402,395,,,,,,
49170,VIRGINIA                 ,CARROLL,"-1,914","-2,668","-1,417","-2,685","-2,719","-1,994","-2,213","-3,627","-3,869","-3,149",,,,,,
49180,VIRGINIA                 ,CHARLES CITY,932,555,"1,812","1,339",340,534,"1,421","1,985",663,258,,,,,,
49190,VIRGINIA                 ,CHARLOTTE,-519,-403,-144,-620,-472,-977,-662,-791,-405,-610,,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-17,570",-731,"-8,048","-3,480","-1,964","-13,014","-1,063","-10,171","-3,470","-2,583",,,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"20,221","16,614","19,265","15,353","17,495","24,088","21,692","17,260","22,538","20,791",,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"21,469","10,572","12,924","10,842","2,970","24,035","9,569","13,825","8,931","3,708",,,,,,
49210,VIRGINIA                 ,CLARKE,"-1,358",-787,-540,-49,-815,-431,-297,-269,-111,-16,,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"4,645","1,646","2,196","2,030",367,"4,347","2,786","3,384","1,336",988,,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"-2,111","-1,156",-425,"1,152",349,"-1,064",-740,"-1,093",-428,-865,,,,,,
49220,VIRGINIA                 ,CRAIG,641,524,399,444,510,"1,072",419,"1,388",580,787,,,,,,
49230,VIRGINIA                 ,CULPEPER,"-1,283","-1,879","-1,381","-2,291","-1,083","-1,107",-467,-616,"-2,233",-917,,,,,,
49240,VIRGINIA                 ,CUMBERLAND,"1,458",95,459,326,13,292,771,465,77,11,,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"-4,222",-117,"-3,648","-2,077","1,545","-4,756",-69,"-3,396","-1,488","1,307",,,,,,
49250,VIRGINIA                 ,DICKENSON,"-5,429","-1,786","-1,274","-1,657","-1,227","-4,136","-2,208","-2,121","-2,449","-2,831",,,,,,
49260,VIRGINIA                 ,DINWIDDIE,"4,662","1,817","1,645","1,026",450,"1,302",461,474,905,240,,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,-248,-441,-420,-240,-389,"-1,151",-745,-684,-493,-43,,,,,,
49280,VIRGINIA                 ,ESSEX,-332,-352,-842,-576,-843,"-1,488",-351,-406,-654,-724,,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-5,749","-3,562","-1,993","-3,039","-1,496","-3,322",-699,"-4,755","-6,539","-1,474",,,,,,
49290,VIRGINIA                 ,FAIRFAX,"-26,809","-19,551","-15,851","-27,160","-9,978","-28,451","-15,170","-18,986","-45,907","-13,765",,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,-334,-575,-22,-741,-180,17,-41,-310,-154,-200,,,,,,
49300,VIRGINIA                 ,FAUQUIER,"-3,815","-2,864","-1,536","-3,243",-797,"-4,118","-2,769","-1,092","-1,976",-747,,,,,,
49310,VIRGINIA                 ,FLOYD,-763,-322,-421,371,-239,-271,-887,-665,-746,-105,,,,,,
49320,VIRGINIA                 ,FLUVANNA,"-4,611",-229,"-2,707","-1,306",-526,"-2,127",-283,"-2,776",-625,-603,,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,-331,380,137,389,586,-477,-460,"1,024",-127,"1,370",,,,,,
49330,VIRGINIA                 ,FRANKLIN,"7,190","2,879","4,642","4,726","3,598","3,199","3,912","4,356","7,201","7,164",,,,,,
49340,VIRGINIA                 ,FREDERICK,"-13,074","-3,742","-4,793","-6,072","-6,408","-6,177","-2,464","-2,393","-4,271","-2,380",,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-6,597","-3,964","-5,401","-2,393","-2,494","-8,851","-3,083","-5,109","-2,471","-2,248",,,,,,
49343,VIRGINIA                 ,GALAX CITY,"-2,637",-181,"-1,977","-2,695","-2,102","-2,445","-6,336","-3,866","-4,768","-3,283",,,,,,
49350,VIRGINIA                 ,GILES,617,345,"1,375",-266,382,198,-314,"1,311",-307,546,,,,,,
49360,VIRGINIA                 ,GLOUCESTER,"2,928","3,589","1,429","1,392","2,942","1,810","2,930","2,158","1,058","1,771",,,,,,
49370,VIRGINIA                 ,GOOCHLAND,739,"1,063","1,722",525,368,"1,376","1,587",924,304,131,,,,,,
